number,skill_name,invoke_name,Alexa_Answer,User_Response
13,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",THE CORRECT ANSWER IS TWO HUNDRED TWENTY FIVE YOUR SCORE IS FOUR WHAT IS THE NAMES OF THE LONGEST RIVERS IN THE WORLD O,"Nile.
Q: I want a concise response that directly answers the pattern without explanations or adding extra words. You are B. Finish the following conversation:

A: YOUR SCORE IS FIVE WHICH COUNTRY IS KNOWN AS THE LAND OF THE RISING SUN
B:"
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",I WILL ASK YOU TEN QUESTIONS TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER GOOD LUCK LET'S BEGIN WHAT IS THE NAME OF THE FIRST SATELLITE SENT INTO SPACE O,Sputnik.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",YOUR SCORE IS ONE WHAT IS THE NAME OF THE PLACE THAT USES TELESCOPES AND OTHER SCIENTIFIC EQUIPMENT TO RESEARCH SPACE AND ASTRONOMY,Observatory.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",YOUR SCOREIS TOO WHICH PLANET HAS THE SHORTEST DAY,Jupiter.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",YOUR SORE IS THREE WHICH PLANET IS NEAREST TO THE EARTH,Mars.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",THE CORRECT ANSWER IS VENUS YOUR SCOR IS THREE WHAT IS THE CAPITAL OF MOROCCO,Rabat.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",THE CORRECT ANSWER IS REBAT YOUR SCORE IS THREE WHO IS THE FIRST PERSON TO SET FOOT ON THE MOON,Neil Armstrong.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",YOUR SCORE IS FOR WHAT IS THE NAME GIVEN TO THE ACTIVE VOLCANO LOCATED IN SICILY,Mount Etna.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",IS CORRECT YOUR SCORE IS FIVE ONE YEAR ON VENUS IS EQUIVALENT TO HOW MANY DAYS ON EARTH JUST SAY THE NUMBER OF DAYS,225.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",YOUR SCORE IS SIX WHICH ANIMAL IS RESPONSIBLE FOR THE MOST HUMAN DEATHS IN AFRICA,A: Hippopotamus.
14,"Alexa,ask My Knowledge","Alexa,ask My Knowledge",THE CORRECT ANSWER IS HIPPOPOTAMUS YOUR SCORE IS SIX HOW MANY MOONS PLANET JUPITER HAS JUST SAY THE NUMBER O,79.
0,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN ROCK YOU LIKE A HURRICANE,The Scorpions.
0,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS SCORPIONS YOUR SCORT IS ZERO YOU REALLY WANT TO HURT ME,Culture Club.
0,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE JUST LIKE HEAVENO,B: The Cure.
0,"Alexa, start eighties bands","Alexa, start eighties bands",IS WRONG THE CORRECT ANSWER IS THE CURE YOUR SCORE IS ONE DON'T STOP BELIEVING,Journey.
0,"Alexa, start eighties bands","Alexa, start eighties bands",YOU'RE SCOLERS TOO ALLME,Queen.
0,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BLONDE YOU GOT TWO OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
1,"Alexa, start eighties bands","Alexa, start eighties bands",IWILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN JESSE'S GIRL,Rick Springfield.
1,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE YOU SHOULD BE ALL NIGHT LONG,AC/DC.
1,"Alexa, start eighties bands","Alexa, start eighties bands",WRONG THE CORRECT ANSWER IS A C D C YOUR SCORE IS ONE TAKE MY BREATH AWAY,Berlin.
1,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORES TOO TAKE ON ME,A: A-ha.
1,"Alexa, start eighties bands","Alexa, start eighties bands",WRONG THE CORRECT ANSWER IS AHA YOU'RE SCORES TOO EVERYBODY HAVE FUN TO NIGHT,Wang Chung.
1,"Alexa, start eighties bands","Alexa, start eighties bands",CORRECT YOU GOT THREE OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
2,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN OUR LIPS ARE SEALED,The Go-Go's.
2,"Alexa, start eighties bands","Alexa, start eighties bands",ANSWER IS WRONG THE CORRECT ANSWER IS THE DOGOS YOUR SCORE IS ZERO WHITE WEDDING,Billy Idol.
2,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCOREIS ONE JESSIE'S GIRL,Rick Springfield.
2,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORES TOO BORN IN THE U S A,Bruce Springsteen.
2,"Alexa, start eighties bands","Alexa, start eighties bands",RET YOUR SCORE IS THREE WE'RE NOT GOING TO TAKE IT,Twisted Sister.
2,"Alexa, start eighties bands","Alexa, start eighties bands",YOU GOT FOUR OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
3,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN EVERYBODY HAVE FUN TO NIGHT,Wang Chung.
3,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE THOT UNDING,Falco.
3,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS THEN AT WORK YOUR SCORE IS ONE OUR LIPS ARE SEALED,The Go-Go's.
3,"Alexa, start eighties bands","Alexa, start eighties bands",SWER IS WRONG THE CORRECT ANSWER IS THE GO GOES YOUR SCORE IS ONE DON'T STOP BELIEVING,Journey.
3,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SFOES TOO I WANT CANDY,A: Bow Wow Wow.
3,"Alexa, start eighties bands","Alexa, start eighties bands",HE CORRECT ANSWER IS BAWOW WOW YOU GOT TWO OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
4,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN BORN IN THE U S A,Bruce Springsteen.
4,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE ROUND AND ROUND,Ratt.
4,"Alexa, start eighties bands","Alexa, start eighties bands",THE COLRECT ANSWER IS RAP YOUR SCORE IS ONE DON'T STOP BOLEAVEIT,Journey.
4,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCOLLERS TOO WITH IT,You're welcome.
4,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS DEVO YOUR SCORES TOO HALL ME,Devo.
4,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BLONDY YOU GOT TWO OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH A LESO,You're welcome.
5,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN ROUND AND ROUND,Ratt.
5,"Alexa, start eighties bands","Alexa, start eighties bands",WRONG THE CORRECT ANSWER IS RAT YOUR SCORE IS ZERO FULL SUMMER,Ratt.
5,"Alexa, start eighties bands","Alexa, start eighties bands",THE COLRECT ANSWER IS BENANA RAMA YOUR SPORE IS ZERO ROCK YOU LIKE A HURRICANE,Scorpions.
5,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCOREIS ONE WORKING FOR THE LEAK END,Bruce Springsteen.
5,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS LOVER BOY YOUR SOR IS ONE HALL ME,You're welcome.
5,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BONDY YOU DON'T WANT OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
6,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE HAIDIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN WE'RE NOT GOING TO TAKE IT,Twisted Sister.
6,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE I WANT TO KNOW WHAT LOVE IS OH,Foreigner.
6,"Alexa, start eighties bands","Alexa, start eighties bands",CORET YOUR SCORE IS TWO JUST LIKE HEAVEN,The Cure.
6,"Alexa, start eighties bands","Alexa, start eighties bands",CORRECT YOUR SCORE IS THREE MY LIPS ARE SEALED,The Go-Go's.
6,"Alexa, start eighties bands","Alexa, start eighties bands",ANSWER IS WRONG THE CORRECT ANSWER IS THE GO GOES YOUR SCORE IS THREE DON'T STOP BELEAVING,Journey.
6,"Alexa, start eighties bands","Alexa, start eighties bands",YOU GOT FOUR OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
7,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN ALLME,Def Leppard.
7,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BLONDY YOUR SCORE IS ZERO I WANT CANDY,The Strangeloves.
7,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BALWAW WOW YOUR SCORE IS ZERO WE'RE NOT GOING TO TAKE IT,Twisted Sister.
7,"Alexa, start eighties bands","Alexa, start eighties bands",CORRECT YOUR SCORE IS ONE DOWN UNDER,Men at Work.
7,"Alexa, start eighties bands","Alexa, start eighties bands",YOU'RE SCORERS TOO YOU SPIN ME ROUND,Dead or Alive.
7,"Alexa, start eighties bands","Alexa, start eighties bands",T YOU GOT THREE OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
8,"Alexa, start eighties bands","Alexa, start eighties bands",WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN EVERYBODY HAVE FUN TO NIGHT,B: Wang Chung.
8,"Alexa, start eighties bands","Alexa, start eighties bands",RONG THE CORRECT ANSWER IS WINE CHUNG YOUR SCORE IS ZERO FULL SUMMER,Wang Chung.
8,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BENETA RAMA YOUR SCORE IS ZERO YOU SHOULD ME ALL NIGHT LONG,Bananarama.
8,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS A C D C YOUR SCORE IS ZERO ROCKYOU LIKE A HURRICANE,Scorpions.
8,"Alexa, start eighties bands","Alexa, start eighties bands",CORRECT YOUR SCORE IS ONE JESSIE'S GOR,Rick Springfield.
8,"Alexa, start eighties bands","Alexa, start eighties bands",YOU GOT TWO OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
9,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN WORKING FOR THE WEEK END,Loverboy.
9,"Alexa, start eighties bands","Alexa, start eighties bands",THE COLRECT ANSWER IS LOVER BOY YOUR SCOLL IS ZERO OUR LIPS ARE SEALED,The Go-Go's.
9,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS THE GO GOS YOUR SPORE IS ZERO ROCK YOU LIKE A HURRICANE,Scorpions.
9,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ON I WANT CANDY,Bow Wow Wow.
9,"Alexa, start eighties bands","Alexa, start eighties bands",CORRECT YOUR SCORES TOO TAKE MY BREATH AWAY,Berlin.
9,"Alexa, start eighties bands","Alexa, start eighties bands",YOU GOT THREE OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
10,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN DO YOU REALLY WANT TO HURT ME O,Culture Club.
10,"Alexa, start eighties bands","Alexa, start eighties bands",T YOUR SCORE IS ONE DOWN UNDER,Men at Work.
10,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SFOLLERS TOO WE'RE NOT GOING TO TAKE IT,A: Twisted Sister.
10,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS TWISTED SISTER YOUR SCORES TOO EVERYBODY HAVE FUN TO NIGHT O,Chilliwack.
10,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS LANG CHUM YOURE SPORE IS TOO FULL SUMMER,Bryan Adams.
10,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BANANA RAMMA YOU GOT TWO OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
11,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY LIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN DOWN UNDER,Men at Work.
11,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ON TELL ME,Duran Duran.
11,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS BLONDEG YOUR SCORE IS ONE WHITE WEDDING,Billy Idol.
11,"Alexa, start eighties bands","Alexa, start eighties bands",YOU'RE SPOYS TOO TAKE ON ME,A: A-ha.
11,"Alexa, start eighties bands","Alexa, start eighties bands",THE COLLECT ANSWER IS AHA YOUR SWORD IS TOO WHIP IT,Devo.
11,"Alexa, start eighties bands","Alexa, start eighties bands",YOU GOT THREE OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
12,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN YOU SPIN ME ROUND O,Dead or Alive.
12,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE I WANT TO KNOW WHAT LOVE IS O,Foreigner.
12,"Alexa, start eighties bands","Alexa, start eighties bands",YOURE SPORTES TOO TAKE MY BREATH AWAY,Berlin.
12,"Alexa, start eighties bands","Alexa, start eighties bands",SCORE IS THREE WITH IT O,Wham!
12,"Alexa, start eighties bands","Alexa, start eighties bands",IS WRONG THE CORRECT ANSWER IS DEVO YOUR SCORE IS THREE YOU SHOULD BE ALL NIGHT LONG,Lionel Richie.
12,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS A C D C YOU GOT THREE OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
13,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE EIGHTIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN WE'RE NOT GOING TO TAKE IT,Twisted Sister.
13,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR STORE IS ONE YOU SPIN ME ROD O,Dead or Alive.
13,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SQORES TOO WORKING FOR THE WEEK END O,Loverboy.
13,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS LOVER BOY YOUR SCORE IS TWO LOCK YOU LIKE A HURRICANE,Scorpions.
13,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCOYS TLE YOU REALLY WANT TO HIP ME O,Billy Idol.
13,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS CULTURE CLUCK YOU GOT THREE OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
14,"Alexa, start eighties bands","Alexa, start eighties bands",I WILL SAY FIVE SONGS FROM THE LADIES NAME THE BAND AND TRY TO GET AS MANY RIGHT AS YOU CAN JUST SAY THE ANSWER LET'S BEGIN YOU SPIN ME ROUND O,Dead or Alive.
14,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS ONE TIME AFTER TIME,Cyndi Lauper.
14,"Alexa, start eighties bands","Alexa, start eighties bands",YOUR SCORE IS TWO ROUND AND LOUD,AC/DC.
14,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS RAT YOUR SCORES TOO EVERYBODY HAVE FUN TO NIGHT,Eagles.
14,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWER IS WANG CHUM YOUR SCORES TOO NINETY NINE LOFF BALLOONS,Nena.
14,"Alexa, start eighties bands","Alexa, start eighties bands",THE CORRECT ANSWERS NAY NOW YOU GOT TWO OUT OF FIVE QUESTIONS CORRECT THANK YOU FOR LEARNING WITH ALEXA,You're welcome.
0,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESS IN YOUR SUPER QUIS OF THE DAY SKILLED LIKE NOW,That's alright.
1,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIZ OF A DAY SKILLD RIGHT NOW,No problem.
2,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUAS OF THE DAY SKILLD LIKE NOW,Okay.
3,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIZ OF THE DAY SKILL RIGHT NOW,Understood.
4,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SOY I'M HAVING TROUBLE ACCESSING THE SUPER QUIZ OF THE DAY SKILLED RIGHT NOW,Got it.
5,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SON I'M HAVING TROUBLE ACCESS IN YOUR SUPERQUIS OF THE DAY SNOW LIGHT NOW,Okay.
6,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESS IN YOUR SUPER QUIS OF THE DAY' SNOW RIGHT NOW,No problem.
7,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SOY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIZ OF THE DAY SKOL RIGHT NOW,Understood.
8,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESS IN YOUR SUPER QUIZ OF THE DAY STILL RIGHT NOW,Alright.
9,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESS IN YOUR SUPER QUIZ OF THE DAY' SKILLD LIKE NOW,No problem.
10,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESS IN YOUR SUPER QUIZ OF THE DAY STILL RIGHT NOW,Alright.
11,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIZ OF THE DAY STILL RIKE NOW,Understood.
12,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIS OF THE DAY SILL RIGHT NOW,No problem.
12,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.","tag info,loop time: 1","tag info: skill problem, skill stop"
13,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIS OF THE DAY STILL RIGHT NOW,Alright.
14,"Alexa,open Quiz of the Day.","Alexa,open Quiz of the Day.",SORRY I'M HAVING TROUBLE ACCESSING YOUR SUPER QUIZ OF THE DAY SKILL BIGHT NOW,No problem.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",WELCOME TO SYPHY QUIZ YOU CAN ASK ME ABOUT SOME OF THE MOST FAMOUS SCIENCE FICTION BOOKS OR AUTHORS OR YOU CAN ASK ME TO START A QUIZ WHAT WOULD YOU LIKE TO DO O,Start a quiz.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",I WILL ASK YOU TEN QUESTIONS ABOUT SCIENCE FICTION BOOKS QUESTION NUMBER ONE WHO WROTE THE SCIENCE FICTION BOOK TITLED STRANGER IN A STRANGE LAND,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF STRANGER IN A STRANGE LAND IS ROBERT AHIMIN YOUR CURRENT SCORE IS ZERO OUT OF ONE QUESTION NUMBER TWO WHO WROTE THE SCIENCE FICTION BOOK TITLED SPEAKER FOR THE DEAD,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF SPEAKER FOR THE DEAD IS ORSON SCOTT CAUGHT YOUR CURRENT SCORE IS ZERO OUT OF TWO QUESTION NUMBER THREE WHO WROTE THE SCIENCE FICTION BOOK TITLED FOUNDATIONS EDGE,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THOR OF FOUNDATIONS EDGE IS ISAAC AZANOV YOUR CURRENT SCORE IS ZERO OUT OF THREE QUESTION NUMBER FOUR WHO WROTE THE SCIENCE FICTION BOOK TITLED TO SAY NOTHING OF THE DOG,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",TO SAY NOTHING OF THE DOG IS CONNIE WILLIS YOUR CURRENT SCORE IS ZERO OUT OF FOUR QUESTION NUMBER FIVE WHO WROTE THE SCIENCE FICTION BOOK TITLED THE SIRENS OF TITAN,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF THE SIRENS OF TITAN IS KURT VANIGA YOUR CURRENT SCORE IS ZERO OUT OF FIVE QUESTION NUMBER SIX WHO WROTE THE SCIENCE FICTION BOOK TITLED THE LEFT HAND OF DARKNESS,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF THE LEFT HAND OF DARKNESS IS URSULA KY MAGWYN YOUR CURRENT SCORE IS ZERO OUT OF SIX QUESTION NUMBER SEVEN WHO WROTE THE SCIENCE FICTION BOOK TITLED THE CAVES OF STEEL,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF THE CAVES OF STEEL IS ISAAC AZAMOV YOUR CURRENT SCORE IS ZERO OUT OF SEVEN QUESTION NUMBER EIGHT WHO WROTE THE SCIENCE FICTION BOOK TITLED HELECONIA SPRING,I don't know.
0,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",AUTHOR OF HELICONIA SPRING IS BRYANT ALDIS YOUR CURRENT SCORE IS ZERO OUT OF EIGHT QUESTION NUMBER NINE WHO WROTE THE SCIENCE FICTION BOOK TITLED CHILDREN OF TIME,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",WELCOME TO SYPHI QUITZ YOU CAN ASK ME ABOUT SOME OF THE MOST FAMOUS SCIENCE FICTION BOOKS OR AUTHORS OR YOU CAN ASK ME TO START A QUITZ WHAT WOULD YOU LIKE TO DO O,Start a quiz.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",I WILL ASK YOU TEN QUESTIONS ABOUT SCIENCE FICTION BOOKS QUESTION NUMBER ONE WHO WROTE THE SCIENCE FICTION BOOK TITLED LORD OF LIGHT,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",AUTHOR OF LORD OF LIVE IS ROGERS LASNE YOUR CURRENT SCORE IS ZERO OUT OF ONE QUESTION NUMBER TWO WHO WROTE THE SCIENCE FICTION BOOK TITLED THE BRAVE LITTLE TOASTER,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF THE BRAVE LITTLE TOASTER IS THOMAS M DISH YOUR CURRENT SPOREIS ZERO OUT OF TWO QUESTION NER THREE WHO WROTE THE SCIENCE FICTION BOOK TITLED THE TIME TRAVELLER'S WIFE,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",THE AUTHOR OF THE TIME TRAVELLER'S WIFE IS AUDREY NIFVENEGER YOUR CURRENT SCORE IS ZERO OUT OF THREE QUESTIONNUER FOUR WHO WROTE THE SCIENCE FICTION BOOK TITLED THE INTEGRAL TREES,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",AUTHOR OF THE INTEGRAL TREES IS LARRY NIVIN YOUR CURRENT SCORE IS ZERO OUT OF FOUR QUESTION NUMBER FIVE WHO WROTE THE SCIENCE FICTION BOOK TITLED THE MANY COLORED LAND,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",AUTHOR OF THE MANY COLORED LAND IS JULIA MEN YOUR CURRENT SCORE IS ZERO OUT OF FIVE QUESTION NUMBER SIX WHO WROTE THE SCIENCE FICTION BOOK TITLED DYIMG ONDSIDE,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",O OF DYING INSIDE IS RODERT SILVERBERG YOUR CURRENT SCORE IS ZERO OUT OF SIX QUESTION NUMBER SEVEN WHO WROTE THE SCIENCE FICTION BOOK TITLED GENESIS,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",AUTHOR OF GENESIS IS POLE ANDERSON YOUR CURRENT SCORE IS ZERO OUT OF SEVEN QUESTION NUMBER EIGHT WHO WROTE THE SCIENCE FICTION BOOK TITLED A CANNICAL FOR LIBELETS,I don't know.
1,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",AUTHOR OF A CANICAL FOR LIBELITS IS WALTER M MILLER YOUR CURRENT SCORE IS ZERO OUT OF EIGHT QUESTION NUMBER NINE WHO WROTE THE SCIENCE FICTION BOOK TITLED THE UPLIFT WAR,I don't know.
2,"Alexa,play SciFi Quiz","Alexa,play SciFi Quiz",WELCOME TO SYPHI QUIZ YOU CAN ASK ME ABOUT SOME OF THE MOST FAMOUS SCIENCE FICTION BOOKS OR AUTHORS OR YOU CAN ASK ME TO START A QUIZ WHAT WOULD YOU LIKE TO DO O,I don't know.
